VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,Brand_name
2450,DJINN SPIRITS LLC,8212,Krupnik Spiced Honey Liqueur,16.66,24.99,375.0,1135,18909.099999999984,1081,17196.47999999992,24685.19000000014,423.7299999999964,251.27999999999997,9004.729999999998,36.47826895397583,0.9524229074889868,1.305466151218205,Krupnik Spiced
10754,PERFECTA WINES,5196,Delord Bas-Armagnac 25 Yr,59.25,79.99,750.0,319,18900.75,313,16797.89999999997,25036.870000000028,246.73999999999967,28720.52,6491.619999999998,25.928241030128728,0.9811912225705328,1.324649550943747,Delord Bas-Armagnac
3252,E & J GALLO WINERY,44148,Polka Dot Rsl Pfalz,4.66,6.99,750.0,4054,18891.639999999967,4450,15818.369999999572,31105.500000000586,495.2100000000168,61966.91,10368.5,33.33333333333271,1.0976813024173655,1.646521953626082,Polka Dot
480,BACARDI USA INC,2611,Dewar's 15 Yr Old Rsv,39.99,54.99,750.0,472,18875.27999999999,366,14384.019999999944,17325.339999999967,288.70000000000005,89286.26999999999,5490.0,31.68768982311464,0.7754237288135594,0.917885191636891,Dewar's 15
9165,ULTRA BEVERAGE COMPANY LLP,27393,Victor Vineyards Cab Svgn 13,6.45,9.99,750.0,2923,18853.35000000001,873,3746.249999999965,8721.269999999953,97.47000000000008,68054.70000000003,3090.42,35.43543543543562,0.2986657543619569,0.4625846335001444,Victor Vineyards
17031,FLAG HILL WINERY & VINEYARD,21752,Flag Hill Cayuga White,7.58,12.99,750.0,2486,18843.87999999991,2322,17900.219999999947,30162.78000000056,257.8900000000067,1573.3099999999995,12562.02,41.647421093147805,0.9340305711987128,1.6006671662099683,Flag Hill
1392,CONSTELLATION BRANDS INC,13854,Mark West Pnt Nr RRV,10.34,14.99,750.0,1821,18829.14000000001,2000,20543.90000000021,33854.000000000306,221.7400000000038,79528.99,9300.0,27.47090447214485,1.098297638660077,1.7979578461894854,Mark West
9552,M S WALKER INC,31172,Luna di Luna Chard/Pnt Grig,11.72,19.99,1500.0,1602,18775.439999999948,1547,20140.5800000002,29696.530000000417,344.54000000000343,55551.81999999999,12793.689999999997,43.081430726080846,0.9656679151061174,1.5816689249360067,Luna di
9815,WINE GROUP INC,26755,Franzia Chianti Tap,9.67,14.99,5000.0,1941,18769.47000000008,1913,23932.64000000053,31788.870000000617,1434.75,27100.41,10177.16,32.01485299729057,0.9855744461617724,1.693647716211512,Franzia Chianti
10754,PERFECTA WINES,14983,Ken Wright Clrs Willa Pnt Nr,17.8,26.99,750.0,1052,18725.6,963,16481.779999999886,25565.37000000014,106.6899999999998,28720.52,8849.969999999998,34.61702294940362,0.9153992395437264,1.3652630623317887,Ken Wright
10754,PERFECTA WINES,42399,Grayson Cellars Cab Svgn Pas,6.57,9.99,750.0,2843,18678.510000000028,2668,12631.739999999774,27469.320000000243,297.4000000000053,28720.52,9124.56,33.21727658347538,0.9384453042560676,1.4706376472213365,Grayson Cellars
8673,STE MICHELLE WINE ESTATES,25656,14 Hands Red Blend Stampede,6.75,9.99,750.0,2766,18670.5,2476,13780.459999999752,25175.240000000253,275.2900000000064,15919.700000000004,8022.240000000001,31.865594925807734,0.8951554591467824,1.3483966685412951,14 Hands
9819,TREASURY WINE ESTATES,11414,Beringer Classic Moscato,3.26,5.99,750.0,5722,18653.720000000038,5591,15848.609999999471,31521.09000000068,622.8000000000224,14836.570000000003,15263.430000000002,48.42291304012544,0.9771059070255156,1.68980181969069,Beringer Classic
9165,ULTRA BEVERAGE COMPANY LLP,21552,Vindicated Cab Svgn,12.9,23.99,750.0,1446,18653.39999999997,1471,19057.67000000006,30030.2900000004,163.1400000000019,68054.70000000003,16313.389999999998,54.323118424763074,1.0172890733056708,1.6099097215521272,Vindicated Cab
17031,FLAG HILL WINERY & VINEYARD,5681,Josiah Bartlett Apple Brandy,23.8,29.99,750.0,783,18635.4,763,20423.620000000097,24427.370000000177,601.7900000000018,1573.3099999999995,4722.969999999998,19.33474622933195,0.9744572158365262,1.3108047050237814,Josiah Bartlett
3960,DIAGEO NORTH AMERICA INC,1251,Port Ellen 32 Yr Single Malt,2661.86,3699.99,750.0,7,18633.02,1,3699.99,3699.99,0.79,257032.0700000001,1038.1299999999997,28.05764339903621,0.1428571428571428,0.1985716754449895,Port Ellen
3252,E & J GALLO WINERY,7261,Gallo X Dry Vermouth,3.61,5.49,750.0,5160,18627.59999999989,5032,20988.27000000077,27625.68000000137,555.920000000038,61966.91,9460.160000000002,34.244080145717795,0.9751937984496124,1.483050956645061,Gallo X
12546,JIM BEAM BRANDS COMPANY,1994,Laphroaig 30 Year,775.19,999.99,750.0,24,18604.56,2,1999.98,1999.98,1.58,123880.97,449.5999999999999,22.480224802248017,0.0833333333333333,0.1074994517473135,Laphroaig 30
4425,MARTIGNETTI COMPANIES,17985,Ponzi Tavola Pnt Nr,16.43,26.99,750.0,1132,18598.759999999987,1049,16466.25999999988,25615.510000000144,116.23999999999978,144929.24,11077.44,43.24504958128858,0.926678445229682,1.3772697749742542,Ponzi Tavola
4425,MARTIGNETTI COMPANIES,2984,Diva Platinum Citrus Infused,27.81,39.99,750.0,668,18577.080000000016,401,12731.549999999936,14802.989999999934,316.4100000000002,144929.24,4884.180000000001,32.99455042528586,0.6002994011976048,0.7968415918971077,Diva Platinum
7245,PROXIMO SPIRITS INC.,8453,1800 Silver Tequila,2.11,2.79,50.0,8801,18570.110000000008,6249,8386.739999999963,17434.710000000767,321.19000000000955,38994.78000000001,4249.320000000001,24.37275985662976,0.7100329508010453,0.9388587358933662,1800 Silver
4425,MARTIGNETTI COMPANIES,23349,Guigal Cotes du Rhone Rose,9.99,14.99,750.0,1858,18561.42,1895,10822.779999999872,28406.05000000014,211.5800000000016,144929.24,9475.0,33.35557038025333,1.019913885898816,1.5303812962585912,Guigal Cotes
17033,SEA BREEZE CELLARS LLC,37849,Darioush Cab Svgn,62.06,89.99,750.0,299,18555.94,234,12046.709999999975,21687.66000000002,26.059999999999945,549.5500000000002,6535.619999999998,30.135201308024897,0.782608695652174,1.1687718326314929,Darioush Cab
8892,TRINCHERO FAMILY ESTATES,39654,Sutter Home Pnt Grigio Cal,6.75,9.99,1500.0,2745,18528.75,2657,15454.52999999971,26543.430000000277,593.9300000000118,11595.970000000005,8608.68,32.4324324324321,0.9679417122040072,1.4325537340619454,Sutter Home
12546,JIM BEAM BRANDS COMPANY,8259,Hornitos Platas Silver,1.82,2.49,50.0,10176,18520.32,4332,3896.849999999845,10786.679999999707,223.74000000000208,123880.97,2902.4400000000005,26.90763052208909,0.4257075471698113,0.5824240617872537,Hornitos Platas
9819,TREASURY WINE ESTATES,32652,Beringer Classic Wh Merlot,3.99,5.99,750.0,4641,18517.59000000001,4481,14410.049999999568,28003.190000000686,498.5500000000202,14836.570000000003,8962.0,32.00349674447725,0.9655246714070244,1.5122480841189736,Beringer Classic
9165,ULTRA BEVERAGE COMPANY LLP,27591,Righetti Amarone Valpo Clsc,20.94,31.99,750.0,884,18510.960000000006,886,20022.740000000085,28340.14000000022,98.02999999999976,68054.70000000003,9790.299999999996,34.545700903382695,1.002262443438914,1.5309924498783538,Righetti Amarone
3252,E & J GALLO WINERY,16175,The Naked Grape Moscato,4.69,6.99,750.0,3946,18506.740000000027,3874,16073.449999999531,25308.26000000057,429.5900000000185,61966.91,8910.199999999999,35.20668746093094,0.9817536746071972,1.3675158347715766,The Naked
1392,CONSTELLATION BRANDS INC,6214,Taylor Red Port,9.08,13.99,3000.0,2038,18505.03999999992,1958,16871.939999999835,27392.42000000028,881.1000000000075,79528.99,9613.78,35.096497498212656,0.9607458292443573,1.4802680783181443,Taylor Red
2000,SOUTHERN WINE & SPIRITS NE,18423,F Coppola Diamond Red,9.93,17.99,750.0,1862,18489.65999999998,1877,19741.260000000133,28967.2300000004,207.8400000000041,19016.59,15128.619999999995,52.22667131099449,1.0080558539205156,1.566671858757837,F Coppola
8664,"STOLI GROUP,(USA) LLC",162,Stolichnaya Vanil,18.39,22.99,1000.0,1005,18481.95000000001,950,13854.199999999892,22710.50000000004,997.4999999999956,18544.49,4369.999999999998,19.24220074414914,0.945273631840796,1.2287934985215316,Stolichnaya Vanil
4425,MARTIGNETTI COMPANIES,17330,Sean Minor 4B Pinot Noir,8.96,16.99,750.0,2062,18475.520000000048,1824,15380.3099999998,26235.76000000022,202.59000000000307,144929.24,14646.719999999996,55.82731355981253,0.8845780795344326,1.420028231952343,Sean Minor
2000,SOUTHERN WINE & SPIRITS NE,2991,Tullibardine Single Malt,36.49,49.99,750.0,506,18463.939999999995,457,21045.79000000009,22845.43000000012,360.7700000000016,19016.59,6169.5,27.0054010802159,0.9031620553359684,1.2372998395792083,Tullibardine Single
4425,MARTIGNETTI COMPANIES,33370,Whitehall Lane Cab Svgn Napa,23.02,36.99,750.0,802,18462.040000000005,847,21202.400000000114,32058.530000000203,93.7799999999998,144929.24,11832.590000000002,36.90933427078512,1.0561097256857854,1.7364565345974874,Whitehall Lane
9165,ULTRA BEVERAGE COMPANY LLP,5003,Brinley Shipwreck Coconut Cr,0.78,0.99,50.0,23666,18459.48000000001,22619,4842.089999999402,22392.8100000002,1182.1499999999742,68054.70000000003,4749.989999999999,21.21212121212102,0.9557593171638638,1.2130791333233757,Brinley Shipwreck
1392,CONSTELLATION BRANDS INC,38406,Simi Landslide Cab Svgn Alex,15.68,23.99,750.0,1177,18455.36000000001,1197,17533.179999999953,30793.030000000224,133.02000000000004,79528.99,9947.069999999998,32.30299194330641,1.0169923534409515,1.6685141877481773,Simi Landslide
10754,PERFECTA WINES,14810,Primaterra Prosecco,8.66,12.99,750.0,2131,18454.459999999985,2012,12945.769999999811,25434.88000000019,223.8700000000033,28720.52,8711.960000000001,34.2520192743191,0.9441576724542468,1.378251111113531,Primaterra Prosecco
8892,TRINCHERO FAMILY ESTATES,13958,Charles & Charles Red,7.18,11.99,750.0,2570,18452.59999999997,2570,15919.21999999974,29701.30000000043,285.9900000000064,11595.970000000005,12361.7,41.62006376825197,1.0,1.6095997312032169,Charles &
3960,DIAGEO NORTH AMERICA INC,3210,Smirnoff Sourced Pineapple,0.79,0.99,50.0,23346,18443.339999999986,21960,5723.189999999207,21740.400000000376,1145.309999999961,257032.0700000001,4391.999999999999,20.20202020201985,0.9406322282189667,1.1787669695402456,Smirnoff Sourced
4425,MARTIGNETTI COMPANIES,17324,Acrobat King Est Rose Pnt Nr,7.94,11.99,750.0,2322,18436.68,2272,13234.539999999828,31785.280000000243,253.340000000003,144929.24,9201.6,28.949249463902564,0.9784668389319552,1.724024065070297,Acrobat King
90024,VINILANDIA USA,21534,Broadbent Vinho Verde Rose,6.66,9.99,750.0,2767,18428.219999999976,2541,13057.57999999977,26490.590000000164,282.9100000000051,2802.6400000000003,8461.53,31.94164418384018,0.9183230936031804,1.4375012887842775,Broadbent Vinho
653,STATE WINE & SPIRITS,19258,The Beach House Chard,6.45,9.99,750.0,2856,18421.200000000008,2827,17608.529999999864,28443.73000000054,313.5900000000099,8014.98,10007.58,35.183782155152684,0.9898459383753502,1.5440758473932497,The Beach
8673,STE MICHELLE WINE ESTATES,16814,H3 Horse Heaven Hills Red Co,8.1,11.99,750.0,2274,18419.40000000005,2060,12697.749999999814,25518.400000000165,229.3100000000032,15919.700000000004,8013.4000000000015,31.402439024390045,0.9058927000879508,1.3854088623950886,H3 Horse
2242,DELICATO VINEYARDS INC,18368,Sequin Delicately Pnt Grigio,5.4,7.99,750.0,3411,18419.39999999992,3246,15165.019999999644,25935.54000000044,360.410000000011,7982.649999999999,8407.14,32.41551939924851,0.951627088830255,1.4080556369914632,Sequin Delicately
3960,DIAGEO NORTH AMERICA INC,896,Rumpleminze,18.6,23.99,1000.0,990,18414.00000000002,977,14921.779999999884,23438.23000000012,1025.849999999993,257032.0700000001,5266.029999999997,22.467694872863568,0.9868686868686868,1.272848376235478,Rumpleminze
11567,CAMPARI AMERICA,5357,Campari Negroni,25.36,34.99,1000.0,726,18411.36,291,6613.109999999972,10182.08999999997,305.55000000000075,20964.81,2802.330000000001,27.52214918548166,0.4008264462809917,0.553033018744947,Campari Negroni
8673,STE MICHELLE WINE ESTATES,18375,Antinori Villa Wh,7.89,11.99,750.0,2327,18360.03000000003,2186,14288.169999999796,28620.140000000338,243.36000000000428,15919.700000000004,8962.6,31.3157098462827,0.9394069617533304,1.5588286075785436,Antinori Villa
8004,SAZERAC CO INC,2157,Canadian Hunter Rye Whiskey,11.02,14.99,1750.0,1665,18348.30000000003,1219,11898.839999999836,15834.809999999816,2240.909999999991,50293.62000000002,4839.430000000001,30.56197074672862,0.7321321321321321,0.8630123771684457,Canadian Hunter
9815,WINE GROUP INC,25790,Love Noir Pnt Nr,7.89,11.99,750.0,2325,18344.25000000004,1785,4923.559999999932,16089.149999999889,199.89000000000183,27100.41,7318.500000000001,45.48717614044279,0.7677419354838709,0.8770677460239504,Love Noir
4425,MARTIGNETTI COMPANIES,27142,Starmont Chard Carneros,7.74,11.99,750.0,2370,18343.8,865,4328.38999999996,10371.349999999937,96.52,144929.24,3676.25,35.44620517097604,0.3649789029535865,0.5653872152988987,Starmont Chard
9165,ULTRA BEVERAGE COMPANY LLP,4040,Clement Select Barrel Rhum,17.98,24.99,750.0,1020,18339.599999999973,1018,22904.500000000284,27426.82000000033,802.9899999999957,68054.70000000003,7136.179999999998,26.018984337228712,0.9980392156862744,1.4954971755109363,Clement Select
8664,"STOLI GROUP,(USA) LLC",1188,Stolichnaya 802 Glass Pack,12.22,16.99,750.0,1499,18317.779999999988,1129,12426.819999999869,19454.70999999996,889.5599999999997,18544.49,5385.329999999997,27.681368676274325,0.7531687791861241,1.0620670190383317,Stolichnaya 802
4425,MARTIGNETTI COMPANIES,33819,Sokol Blosser Evolution Whit,10.8,15.99,750.0,1694,18295.200000000004,1709,16319.92999999981,27655.91000000025,189.52000000000265,144929.24,8869.71,32.07166207873803,1.0088547815820543,1.5116484105120602,Sokol Blosser
516,BANFI PRODUCTS CORP,26066,Bell'Agio Rosso Dolce,8.66,12.99,750.0,2112,18289.919999999973,1228,3817.099999999966,11512.719999999934,137.39000000000044,8510.410000000002,5317.24,46.18578407187902,0.5814393939393939,0.6294570998670279,Bell'Agio Rosso
4692,KOBRAND CORPORATION,7266,Fonseca Bin No 27,9.14,14.99,750.0,2000,18280.00000000003,1775,17876.29999999997,27149.250000000466,196.8000000000043,9139.38,10383.75,38.2469128981457,0.8875,1.4851887308534149,Fonseca Bin
12546,JIM BEAM BRANDS COMPANY,2792,Jim Beam Apple,0.78,0.99,50.0,23423,18269.94,24174,5271.749999999307,23932.26000000032,1263.0899999999692,123880.97,5076.539999999999,21.212121212120927,1.0320625026683174,1.3099254841559589,Jim Beam
2000,SOUTHERN WINE & SPIRITS NE,25587,Geyser Peak Znfdl,5.44,7.99,750.0,3356,18256.64,3327,9044.679999999811,26582.73000000021,372.36000000000456,19016.59,8483.849999999999,31.91489361702102,0.9913587604290822,1.4560581793802263,Geyser Peak
4692,KOBRAND CORPORATION,23778,M Chiarlo Barbera D'Asti,6.45,12.99,750.0,2828,18240.6,2656,13949.61999999977,29640.44000000034,295.95000000000607,9139.38,17370.24,58.60317863027608,0.9391796322489392,1.624970669824476,M Chiarlo
9552,M S WALKER INC,17316,Damilano Lecinquevgne Barolo,20.91,31.99,750.0,871,18212.609999999997,821,17965.769999999982,28180.790000000132,91.02999999999984,55551.81999999999,9096.679999999998,32.27971962460937,0.9425947187141216,1.5473229811652556,Damilano Lecinquevgne
4425,MARTIGNETTI COMPANIES,288,The Bitter Truth Pink Gin,26.31,34.99,750.0,692,18206.52000000002,353,9626.789999999946,10586.469999999945,278.58999999999986,144929.24,3064.0400000000013,28.94298099366473,0.5101156069364162,0.5814658704683779,The Bitter
9165,ULTRA BEVERAGE COMPANY LLP,7995,Patron Reposado Tequila,4.95,6.49,50.0,3674,18186.30000000001,3045,12532.189999999651,19762.04999999985,155.04999999999797,68054.70000000003,4689.3,23.728813559322216,0.8287969515514426,1.0866448920341043,Patron Reposado
4425,MARTIGNETTI COMPANIES,46453,Mason Clrs Svgn Bl Pomelo,7.33,10.99,750.0,2481,18185.72999999996,1903,5101.239999999943,19775.97000000008,213.37000000000157,144929.24,6964.9800000000005,35.21941022361974,0.7670294236195082,1.0874443863402858,Mason Clrs
9165,ULTRA BEVERAGE COMPANY LLP,45770,Bonterra Mendocino Org Znfdl,9.45,13.99,750.0,1921,18153.45,1874,17148.809999999867,26370.260000000373,207.87000000000444,68054.70000000003,8507.960000000001,32.26346649596887,0.9755335762623634,1.4526307671544736,Bonterra Mendocino
6213,MHW LTD,8623,Casamigos Anejo Tequila,2.34,2.99,50.0,7749,18132.660000000007,7655,10545.729999999388,22888.4500000002,393.6800000000184,9621.580000000002,4975.750000000003,21.73913043478243,0.9878694025035488,1.262277569865656,Casamigos Anejo
17035,PERNOD RICARD USA,2412,JP Wiser's Rye,15.38,21.99,750.0,1178,18117.64,1286,20130.490000000125,27339.140000000367,1014.1599999999914,123780.21999999996,8500.459999999997,31.09263861262601,1.0916808149405772,1.5089790944074597,JP Wiser's
4425,MARTIGNETTI COMPANIES,45474,Belle Glos Alturas Pnt Nr,33.55,49.99,750.0,540,18117.0,466,15307.189999999948,25335.34000000008,51.67999999999989,144929.24,7661.040000000003,30.2385521567896,0.8629629629629629,1.3984290997405795,Belle Glos
9165,ULTRA BEVERAGE COMPANY LLP,2051,Glenrothes Bourbon Cask Rsv,42.63,54.99,750.0,424,18075.12000000001,253,11587.76999999996,13137.469999999958,199.6099999999998,68054.70000000003,3127.08,23.80275654292653,0.5966981132075472,0.7268261566174914,Glenrothes Bourbon
7153,PINE STATE TRADING CO,34850,Bargetto Chaucer's Hney Mead,8.6,13.99,750.0,2101,18068.60000000004,1852,18147.71999999999,25278.48000000025,204.70000000000377,15884.819999999998,9982.28,39.489241441731856,0.8814850071394574,1.3990281482793463,Bargetto Chaucer's
8352,LUXCO INC,5155,Arrow Brown Creme de Cacao,5.79,7.99,750.0,3120,18064.79999999994,3015,17034.679999999742,24089.850000000344,2376.2999999999665,10261.599999999997,6633.000000000001,27.534418022527767,0.966346153846154,1.333524312475113,Arrow Brown
17035,PERNOD RICARD USA,100,Chivas Royal Salute,120.29,159.99,750.0,150,18043.500000000004,124,16209.009999999982,20268.760000000013,97.78000000000011,123780.21999999996,4922.8,24.28762292315858,0.8266666666666667,1.1233275140632366,Chivas Royal
9552,M S WALKER INC,2080,Four Roses 16 Private Slctn,54.26,69.99,750.0,332,18014.320000000003,243,13294.099999999966,17003.56999999997,191.5699999999997,55551.81999999999,3822.39,22.47992627430596,0.7319277108433735,0.9438918593652144,Four Roses
653,STATE WINE & SPIRITS,20167,Plungerhead Lodi Cab Svgn,8.78,12.99,750.0,2051,18007.78000000001,1709,14511.2999999998,23105.91000000011,189.57000000000247,8014.98,7194.890000000001,31.138743291218425,0.833252072159922,1.2831070792735193,Plungerhead Lodi
3924,HEAVEN HILL DISTILLERIES,3639,Burnetts Peach Vodka,7.14,11.99,1750.0,2521,17999.940000000068,2867,17715.95999999992,28067.330000000493,5268.970000000113,14069.869999999995,13904.95,49.54140632543159,1.1372471241570803,1.559301308782162,Burnetts Peach
9819,TREASURY WINE ESTATES,35918,Stone Cellars Pnt Grigio,6.49,10.99,1500.0,2773,17996.769999999997,2716,17258.55999999982,29953.840000000637,606.2500000000184,14836.570000000003,12222.0,40.80278188038576,0.9794446447890373,1.6644008897152456,Stone Cellars
4425,MARTIGNETTI COMPANIES,34752,Frogs Leap Svgn Bl Napa,14.56,21.99,750.0,1235,17981.599999999988,1062,18080.82999999999,26783.38000000021,117.58999999999976,144929.24,7890.659999999998,29.46103143068551,0.8599190283400809,1.4894881434355245,Frogs Leap
